fips,Year,County,City,TMC,Start_Lat,Start_Lng,Severity,Distance(mi),count
48201.0,2019,Harris,Deer Park,5172.0,1218.3003229999997,-3900.422017000001,95,13.514999990460003,41
48201.0,2019,Harris,Friendswood,8093.0,1507.781153000001,-4853.693255,127,9.518,51
48201.0,2019,Harris,Highlands,1045.0,327.7475119999999,-1045.57192,30,9.863000000000003,11
48201.0,2019,Harris,Hockley,1286.0,420.04336000000006,-1341.081205,44,17.93800019073,14
48201.0,2019,Harris,Houston,4126852.0,657975.4323739957,-2109863.7737900186,49839,1394.5429998343932,22112
48201.0,2019,Harris,Huffman,1608.0,240.230999,-760.8810549999998,16,0.0,8
48201.0,2019,Harris,Humble,64163.0,10458.586816999996,-33256.571269000015,819,44.515999830716005,349
48201.0,2019,Harris,Jersey Village,241.0,29.879096999999998,-95.568901,2,0.0,1
48201.0,2019,Harris,Katy,15917.0,3039.162959000002,-9766.889111999997,295,37.741999985685,102
48201.0,2019,Harris,Kingwood,32843.0,4929.018341999997,-15613.402099,333,0.222,164
48201.0,2019,Harris,La Porte,6437.0,1246.5624020000002,-3991.8377709999995,99,20.92599973297,42
48201.0,2019,Harris,Missouri City,1447.0,266.73837000000003,-859.7821099999999,19,1.368000004768,9
48201.0,2019,Harris,Pasadena,35021.0,6737.430924999997,-21604.092035000016,534,43.27600015259503,227
48201.0,2019,Harris,Pearland,804.0,118.9206,-381.371124,8,0.0,4
48201.0,2019,Harris,Porter,201.0,30.083934999999997,-95.19019300000001,2,0.0,1
48201.0,2019,Harris,Seabrook,1085.0,295.621795,-950.374695,27,3.21,10
48201.0,2019,Harris,South Houston,2010.0,296.653121,-952.350685,20,0.0,10
48201.0,2019,Harris,Spring,39569.0,7277.719836999998,-23096.87895500001,651,44.83799998211498,242
48201.0,2019,Harris,Stafford,2814.0,415.213095,-1338.204806,28,0.0,14
48201.0,2019,Harris,Tomball,8689.0,1803.3522220000002,-5737.732856000002,145,34.03699998569,60
48201.0,2019,Harris,Webster,24187.0,3901.0665830000007,-12559.478316999996,325,16.27400008583,132
48201.0,2020,Harris,Baytown,6957.0,1697.2880039999995,-5415.585065999999,153,25.50299986649,57
48201.0,2020,Harris,Bellaire,9167.0,1901.1659650000004,-6109.694553000002,170,10.094,64
48201.0,2020,Harris,Channelview,9238.0,2233.778545,-7133.113395999999,205,38.75099992369999,75
48201.0,2020,Harris,Crosby,0.0,89.82757000000001,-285.19184,12,0.895,3
48201.0,2020,Harris,Cypress,9929.0,2247.4682399999992,-7177.794041999996,157,25.203999995231992,75
48201.0,2020,Harris,Deer Park,5229.0,950.9365659999997,-3044.1989639999997,67,4.294000004172,32
48201.0,2020,Harris,Friendswood,6906.0,2187.5517899999986,-7042.413194999998,172,11.674999983305998,74
48201.0,2020,Harris,Highlands,0.0,29.791798999999997,-95.04745600000001,2,0.541,1
48201.0,2020,Harris,Hockley,603.0,269.887908,-862.035985,22,8.628,9
48201.0,2020,Harris,Houston,2714248.0,639863.8192970051,-2051685.1876250124,47297,3269.9179998709033,21502
48201.0,2020,Harris,Huffman,603.0,570.4841670000001,-1806.981148,40,5.26,19
48201.0,2020,Harris,Humble,52569.0,10877.415454999984,-34587.54142900003,837,38.251999926089006,363
48201.0,2020,Harris,Jersey Village,402.0,59.765057999999996,-191.127731,4,0.920000016689,2
48201.0,2020,Harris,Katy,11631.0,2651.2165160000004,-8522.491366999995,236,17.223999942780004,89
48201.0,2020,Harris,Kingwood,19537.0,4237.646228999998,-13423.586092,292,79.589,141
48201.0,2020,Harris,La Porte,5250.0,890.6771840000002,-2851.4786950000007,63,8.825000005967,30
48201.0,2020,Harris,Missouri City,1532.0,266.73821300000003,-859.78179,19,0.627000004768,9
48201.0,2020,Harris,Pasadena,17914.0,3798.7629239999983,-12182.044759000006,285,19.413999995232,128
48201.0,2020,Harris,Pearland,201.0,29.73015,-95.342781,2,0.0,1
48201.0,2020,Harris,Porter,603.0,90.229228,-285.533874,6,0.0,3
48201.0,2020,Harris,Seabrook,0.0,88.75131999999999,-285.08597,12,1.142,3
48201.0,2020,Harris,South Houston,1608.0,267.01428,-857.169716,18,0.055999999999999994,9
48201.0,2020,Harris,Spring,35700.0,6526.504601000006,-20711.37347300002,572,24.406000108483003,217
48201.0,2020,Harris,Stafford,1206.0,266.922045,-860.269364,18,0.249,9
48201.0,2020,Harris,Tomball,6659.0,1262.4086370000005,-4016.97254,96,24.47900023841,42
48201.0,2020,Harris,Waller,201.0,30.05739,-95.891426,2,0.0,1
48201.0,2020,Harris,Webster,16793.0,3516.6981739999983,-11322.526053000001,289,10.338999947549995,119
48203.0,2016,Harrison,Hallsville,0.0,64.94526,-189.16702,5,7.484,2
48203.0,2016,Harrison,Marshall,0.0,64.97273,-188.935053,5,0.724,2
48203.0,2017,Harrison,Hallsville,201.0,32.473431,-94.579727,3,0.0,1
48203.0,2017,Harrison,Longview,201.0,32.50404,-94.672653,2,0.0,1
48203.0,2017,Harrison,Marshall,1005.0,195.03587199999998,-566.413547,15,9.682000114440001,6
48203.0,2017,Harrison,Waskom,201.0,32.495804,-94.242203,3,0.0,1
48203.0,2018,Harrison,Hallsville,343.0,64.947891,-189.155217,7,5.435,2
48203.0,2018,Harrison,Longview,402.0,64.979324,-189.38369,4,0.0,2
48203.0,2018,Harrison,Marshall,1206.0,227.52196700000002,-660.500038,21,7.95499979019,7
48203.0,2018,Harrison,Waskom,1005.0,227.333919,-658.5997050000001,23,12.28199990463,7
48203.0,2019,Harrison,Hallsville,402.0,64.949802,-189.144295,6,0.0,2
48203.0,2019,Harrison,Longview,1046.0,162.446827,-473.380363,13,12.330000162129998,5
48203.0,2019,Harrison,Marshall,804.0,130.03153299999997,-377.427087,11,10.5200004578,4
48203.0,2019,Harrison,Waskom,603.0,129.871472,-376.227171,15,9.600999873643,4
48203.0,2020,Harrison,Hallsville,0.0,32.47263,-94.58351,4,6.497999999999999,1
48203.0,2020,Harrison,Longview,201.0,32.46014,-94.698463,2,0.0,1
48203.0,2020,Harrison,Marshall,1045.0,162.61148799999998,-471.84104,12,0.0,5
48205.0,2016,Hartley,Channing,0.0,71.41490300000001,-205.255285,8,34.0,2
48205.0,2019,Hartley,Channing,201.0,35.68306,-102.325897,2,0.0,1
48207.0,2019,Haskell,Weinert,201.0,33.347813,-99.665802,2,0.0,1
48209.0,2016,Hays,Austin,2213.0,422.9367200000001,-1371.3460140000002,30,0.6960000000000001,14
48209.0,2016,Hays,Buda,5563.0,842.3441970000001,-2738.7727299999997,71,0.49,28
48209.0,2016,Hays,Creedmoor,804.0,120.386464,-390.92163200000005,8,0.01,4
48209.0,2016,Hays,Driftwood,201.0,30.131895,-98.01033000000001,2,0.0,1
48209.0,2016,Hays,Dripping Springs,402.0,120.95513899999999,-392.455056,12,0.382,4
48209.0,2016,Hays,Kyle,3319.0,569.9288769999999,-1859.4043840000002,53,8.759,19
48209.0,2016,Hays,San Marcos,5363.0,866.0821650000001,-2840.479001,82,7.012,29
48209.0,2016,Hays,Wimberley,403.0,60.030539000000005,-196.236221,4,0.01,2
48209.0,2017,Hays,Austin,4424.0,664.6663319999999,-2154.6600580000004,45,0.08,22
48209.0,2017,Hays,Buda,7753.0,1173.1204030000001,-3813.3215639999994,95,5.226000002160477,39
48209.0,2017,Hays,Creedmoor,1206.0,180.52631499999998,-586.386537,12,0.0,6
48209.0,2017,Hays,Dripping Springs,603.0,90.759277,-294.117035,6,0.01,3
48209.0,2017,Hays,Kyle,3819.0,629.974599,-2054.8953529999994,58,7.671000066536481,21
48209.0,2017,Hays,San Marcos,7907.0,1194.360186,-3918.1373110000004,115,0.8359999999999999,40
48209.0,2018,Hays,Austin,4020.0,604.1408499999999,-1959.1000920000004,40,1.880000025034,20
48209.0,2018,Hays,Buda,9418.0,1443.9963610000002,-4694.747298000001,123,14.75199984742,48
48209.0,2018,Hays,Creedmoor,603.0,90.27932700000001,-293.208573,6,0.0,3
48209.0,2018,Hays,Dripping Springs,402.0,60.57539,-196.13278200000002,4,0.0,2
48209.0,2018,Hays,Kyle,11457.0,1800.0771219999997,-5871.722076999999,175,35.326000324229994,60
48209.0,2018,Hays,San Marcos,16820.0,2479.8153290000005,-8128.617513,239,7.840999804500001,83
48209.0,2018,Hays,Wimberley,609.0,89.918973,-294.277061,6,6.02999997139,3
48209.0,2019,Hays,Austin,1045.0,151.036864,-489.858292,10,0.0,5
48209.0,2019,Hays,Buda,6358.0,932.3766709999999,-3032.5698749999992,81,3.4039999523200004,31
48209.0,2019,Hays,Dripping Springs,201.0,30.19165,-98.077538,2,0.0,1
48209.0,2019,Hays,Kyle,6734.0,990.2229679999999,-3229.190528,91,11.89900030517,33
48209.0,2019,Hays,San Marcos,17347.0,2659.215519999999,-8715.889589999999,257,21.106000286096002,89
48209.0,2020,Hays,Austin,402.0,90.644265,-293.974466,6,2.1189999952300003,3
48209.0,2020,Hays,Buda,3420.0,1052.787776,-3424.023066,82,5.213,35
48209.0,2020,Hays,Driftwood,201.0,30.123240000000003,-98.03157,2,15.579999923699999,1
48209.0,2020,Hays,Dripping Springs,0.0,60.439397,-196.243633,6,1.3710000000000002,2
48209.0,2020,Hays,Kyle,4614.0,1379.491558,-4501.227754000002,114,39.15599997139,46
48209.0,2020,Hays,San Marcos,11939.0,3942.321063000001,-12928.627988999997,363,62.07499993324199,132
48213.0,2016,Henderson,Athens,241.0,32.194462,-95.908913,2,0.0,1
48213.0,2016,Henderson,Eustace,201.0,32.248478000000006,-96.029892,2,0.0,1
48213.0,2018,Henderson,Gun Barrel City,201.0,32.316601,-96.11222099999999,3,1.71000003815,1
48213.0,2019,Henderson,Athens,202.0,32.256741,-95.850311,2,0.0,1
48215.0,2016,Hidalgo,Pharr,0.0,52.436961999999994,-196.360924,8,0.6160000000000001,2
48215.0,2017,Hidalgo,Alamo,806.0,104.736636,-392.541367,10,0.0,4
48215.0,2017,Hidalgo,Alton,201.0,26.300366999999998,-98.303345,2,0.0,1
48215.0,2017,Hidalgo,Donna,1407.0,183.48264899999998,-686.312676,15,3.27999997139,7
48215.0,2017,Hidalgo,Edcouch,201.0,26.307665000000004,-98.009644,2,0.0,1
48215.0,2017,Hidalgo,Edinburg,1849.0,236.75350400000002,-883.314964,18,0.0,9
48215.0,2017,Hidalgo,Linn,402.0,53.11419,-196.245125,4,0.0,2
48215.0,2017,Hidalgo,McAllen,201.0,52.375838,-196.44196499999998,6,1.0659999999999998,2
48215.0,2017,Hidalgo,Mcallen,201.0,78.731015,-294.709916,6,0.0,3
48215.0,2017,Hidalgo,Mercedes,201.0,26.199469,-97.959244,2,0.0,1
48215.0,2017,Hidalgo,Mission,5471.0,682.9577169999999,-2556.8168339999997,53,5.990000054234001,26
48215.0,2017,Hidalgo,Pharr,1407.0,209.57692,-785.530094,24,9.737000114439999,8
48215.0,2017,Hidalgo,San Juan,201.0,26.199175,-98.153603,3,0.0,1
48215.0,2017,Hidalgo,Weslaco,201.0,52.313976,-195.964429,4,1.581,2
48215.0,2018,Hidalgo,Alamo,2010.0,261.88323299999996,-981.194755,21,0.0,10
48215.0,2018,Hidalgo,Alton,201.0,26.272717999999998,-98.316132,2,0.0,1
48215.0,2018,Hidalgo,Donna,1073.0,130.841313,-490.265884,11,0.0,5
48215.0,2018,Hidalgo,Edcouch,1407.0,184.32981700000002,-686.0023880000001,14,1.1100000143100002,7
48215.0,2018,Hidalgo,Edinburg,5378.0,657.924755,-2453.394563,54,8.47000002861,25
48215.0,2018,Hidalgo,Linn,540.0,53.057173,-196.170899,4,0.0,2
48215.0,2018,Hidalgo,McAllen,1037.0,104.76938799999999,-392.926651,12,5.520000219343,4
48215.0,2018,Hidalgo,Mcallen,201.0,26.180836,-98.249222,2,0.0,1
48215.0,2018,Hidalgo,Mercedes,603.0,78.567652,-293.780396,6,0.0,3
48215.0,2018,Hidalgo,Mission,3083.0,394.33314399999995,-1475.170143,30,1.76999998093,15
48215.0,2018,Hidalgo,Palmview,201.0,26.254960999999998,-98.358429,2,0.0,1
48215.0,2018,Hidalgo,Pharr,1977.0,235.789642,-883.6572950000001,22,1.6699999570800002,9
48215.0,2018,Hidalgo,San Juan,402.0,52.357702,-196.300705,5,0.0,2
48215.0,2018,Hidalgo,Weslaco,1206.0,157.36123700000002,-587.930154,12,0.0,6
48215.0,2019,Hidalgo,Alamo,603.0,78.523759,-294.368072,8,1.00999999046,3
48215.0,2019,Hidalgo,Donna,402.0,52.373166999999995,-196.147087,5,0.0,2
48215.0,2019,Hidalgo,Edcouch,201.0,26.314465999999996,-97.993507,2,0.0,1
48215.0,2019,Hidalgo,Edinburg,1692.0,210.504333,-784.928398,18,0.620000004768,8
48215.0,2019,Hidalgo,La Joya,402.0,52.495643,-196.955742,4,3.82999992371,2
48215.0,2019,Hidalgo,McAllen,804.0,104.758026,-392.898187,11,0.0,4
48215.0,2019,Hidalgo,Mcallen,402.0,52.351552999999996,-196.496125,4,0.0,2
48215.0,2019,Hidalgo,Mission,1648.0,210.08715999999998,-786.509363,16,0.0,8
48215.0,2019,Hidalgo,Pharr,603.0,78.540869,-294.59786199999996,6,0.0,3
48215.0,2019,Hidalgo,San Juan,603.0,78.580937,-294.48048300000005,8,0.0,3
48215.0,2019,Hidalgo,Weslaco,804.0,104.762082,-391.971177,8,0.0,4
48215.0,2020,Hidalgo,Alamo,442.0,104.760673,-392.45944699999995,11,2.462000026226,4
48215.0,2020,Hidalgo,Donna,201.0,104.738377,-392.296337,9,0.598,4
48215.0,2020,Hidalgo,Edinburg,402.0,78.812441,-294.433242,7,0.0,3
48215.0,2020,Hidalgo,McAllen,884.0,104.78784,-392.9286890000001,11,0.0,4
48215.0,2020,Hidalgo,Mcallen,643.0,78.634722,-294.657257,7,0.20000000298,3
48215.0,2020,Hidalgo,Mercedes,201.0,26.084570000000003,-97.870186,2,0.0,1
48215.0,2020,Hidalgo,Mission,0.0,78.59268,-294.90376000000003,8,0.0,3
48215.0,2020,Hidalgo,Penitas,201.0,26.242008000000002,-98.434143,2,0.0,1
48215.0,2020,Hidalgo,Pharr,2898.0,602.7580889999998,-2258.1932659999998,65,4.743999991660001,23
48215.0,2020,Hidalgo,San Juan,1487.0,366.80006,-1374.1749669999997,43,1.102,14
48215.0,2020,Hidalgo,Weslaco,402.0,78.51859999999999,-293.968532,6,0.0,3
48217.0,2016,Hill,Abbott,1005.0,159.380269,-485.416787,13,0.0,5
48217.0,2016,Hill,Hillsboro,1809.0,352.601514,-1067.780229,30,3.8989999999999996,11
48217.0,2016,Hill,Itasca,402.0,64.30896000000001,-194.253639,4,0.01,2
48217.0,2017,Hill,Abbott,2697.0,414.66395600000004,-1262.1737839999996,39,3.19000008560648,13
48217.0,2017,Hill,Grandview,201.0,64.456347,-194.30647599999998,5,0.593,2
48217.0,2017,Hill,Hillsboro,1809.0,416.3581270000001,-1262.083658,35,2.152,13
48217.0,2017,Hill,Itasca,201.0,32.173134000000005,-97.133301,3,0.01,1
48217.0,2017,Hill,Whitney,201.0,31.961810999999997,-97.322777,2,0.01,1
48217.0,2018,Hill,Abbott,1809.0,286.925923,-873.778732,26,1.7200000286099997,9
48217.0,2018,Hill,Grandview,201.0,32.231026,-97.154427,3,0.0,1
48217.0,2018,Hill,Hillsboro,1005.0,159.954104,-485.54695100000004,15,3.03999996185,5
48217.0,2018,Hill,Itasca,0.0,32.16435,-97.12957,2,0.636,1
48217.0,2019,Hill,Abbott,604.0,95.666896,-291.260162,9,3.1900000572200002,3
48217.0,2019,Hill,Grandview,201.0,32.233337,-97.155365,4,4.53000020981,1
48217.0,2019,Hill,Hillsboro,1286.0,224.10346500000003,-679.727803,19,0.841,7
48217.0,2020,Hill,Abbott,201.0,31.903509000000003,-97.091827,4,2.0199999809299998,1
48217.0,2020,Hill,Hillsboro,446.0,64.017482,-194.212578,6,0.0,2
48217.0,2020,Hill,Itasca,241.0,64.32642799999999,-194.27989300000002,5,0.07,2
48217.0,2020,Hill,Whitney,201.0,32.025631,-97.405777,2,0.0,1
48219.0,2019,Hockley,Levelland,0.0,33.60184,-102.43477,3,0.0,1
48219.0,2020,Hockley,Anton,201.0,33.807204999999996,-102.167458,3,20.8999996185,1
48219.0,2020,Hockley,Levelland,402.0,67.187419,-204.670166,4,0.0,2
48221.0,2016,Hood,Granbury,631.0,97.229778,-293.195427,6,0.01,3
48221.0,2016,Hood,Lipan,201.0,32.588902000000004,-97.919983,2,0.01,1
48221.0,2017,Hood,Granbury,804.0,129.719124,-391.08597699999996,8,0.48,4
48221.0,2018,Hood,Granbury,201.0,32.441544,-97.78984100000001,2,0.0,1
48221.0,2020,Hood,Tolar,0.0,32.32124,-97.87021999999999,4,5.425,1
48223.0,2017,Hopkins,Cumby,201.0,33.12888,-95.763138,3,0.0,1
48223.0,2017,Hopkins,Saltillo,0.0,33.166098999999996,-95.30858,2,0.405,1
48223.0,2017,Hopkins,Sulphur Springs,402.0,66.24223,-191.356865,6,3.50999999046,2
48223.0,2018,Hopkins,Saltillo,201.0,33.155102,-95.426239,3,0.0,1
48223.0,2018,Hopkins,Sulphur Springs,201.0,33.338375,-95.589729,2,11.670000076300001,1
48223.0,2019,Hopkins,Saltillo,201.0,33.156361,-95.422722,3,0.0,1
48223.0,2019,Hopkins,Sulphur Springs,402.0,99.28515300000001,-286.902705,9,1.776,3
48223.0,2020,Hopkins,Saltillo,442.0,66.312722,-190.845444,6,0.0,2
48225.0,2016,Houston,Crockett,201.0,31.234284999999996,-95.323952,2,0.0,1
48225.0,2017,Houston,Crockett,402.0,62.65639,-190.937523,5,3.54999993324,2
48225.0,2017,Houston,Lovelady,201.0,31.126665000000003,-95.446609,2,0.0,1
48225.0,2018,Houston,Crockett,402.0,250.76329600000003,-763.25918,18,5.60000013351,8
48225.0,2018,Houston,Kennard,442.0,62.711079,-190.41526,4,9.390000045303001,2
48225.0,2019,Houston,Crockett,844.0,187.371273,-573.137878,14,7.278,6
48225.0,2019,Houston,Grapeland,201.0,31.509279,-95.380028,2,7.51000022888,1
48225.0,2020,Houston,Crockett,928.0,124.65341799999999,-382.643188,8,18.97999954222,4
48227.0,2016,Howard,Big Spring,0.0,96.7056,-304.55944,7,1.351,3
48227.0,2017,Howard,Big Spring,201.0,161.298154,-507.18763199999995,13,4.8870000000000005,5
48227.0,2017,Howard,Coahoma,201.0,32.325066,-101.20051600000001,3,0.0,1
48227.0,2018,Howard,Big Spring,2298.0,419.04972300000003,-1319.5275250000002,37,44.96900010486,13
48227.0,2018,Howard,Coahoma,402.0,64.59819,-202.544158,7,6.5,2
48227.0,2019,Howard,Big Spring,683.0,161.357695,-506.887386,12,1.181,5
48227.0,2019,Howard,Coahoma,201.0,32.311268,-101.21772,3,2.45000004768,1
48227.0,2019,Howard,Knott,201.0,32.491203000000006,-101.665184,2,0.0,1
48227.0,2020,Howard,Big Spring,2656.0,386.80348,-1218.16452,37,25.230000615100003,12
48227.0,2020,Howard,Coahoma,402.0,64.591271,-202.58041400000002,7,4.25,2
48229.0,2016,Hudspeth,El Paso,0.0,31.837309,-105.991115,3,1.714,1
48229.0,2016,Hudspeth,Fort Hancock,0.0,31.17105,-105.65965,2,0.46,1
48229.0,2017,Hudspeth,Fort Hancock,0.0,62.44022,-211.52756,4,0.988,2
48229.0,2017,Hudspeth,Sierra Blanca,603.0,155.69833599999998,-526.182763,15,11.87100022888,5
48229.0,2018,Hudspeth,Fort Hancock,402.0,62.38626800000001,-211.069808,7,18.15000009532,2
48229.0,2018,Hudspeth,Sierra Blanca,844.0,124.51333000000001,-420.78634600000004,13,39.26000070577,4
48229.0,2019,Hudspeth,Sierra Blanca,1612.0,249.266791,-842.391871,25,74.48999996661999,8
48229.0,2020,Hudspeth,Sierra Blanca,804.0,124.36527099999999,-420.29444,12,38.210000515009995,4
48231.0,2016,Hunt,Greenville,0.0,66.158309,-192.076211,6,0.0,2
48231.0,2016,Hunt,Royse City,203.0,65.897833,-192.55137000000002,5,0.433,2
48231.0,2017,Hunt,Caddo Mills,201.0,33.03046,-96.19075,3,0.0,1
48231.0,2017,Hunt,Greenville,1732.0,265.079674,-768.567864,21,0.0,8
48231.0,2017,Hunt,Lone Oak,201.0,32.996959999999994,-95.93982700000001,2,0.0,1
48231.0,2017,Hunt,Quinlan,603.0,98.759113,-288.404861,6,0.01,3
48231.0,2017,Hunt,Royse City,423.0,98.95541,-288.833708,9,0.374,3
48231.0,2018,Hunt,Caddo Mills,201.0,33.019463,-96.204285,3,3.57999992371,1
48231.0,2018,Hunt,Campbell,201.0,33.129898,-95.885574,3,0.0,1
48231.0,2018,Hunt,Greenville,3831.0,629.434256,-1825.4980280000002,52,6.30100017166,19
48231.0,2018,Hunt,Royse City,1813.0,263.849134,-770.335733,24,6.090000152590001,8
48231.0,2019,Hunt,Greenville,403.0,132.461011,-384.385754,10,1.1740000000000002,4
48231.0,2019,Hunt,Royse City,1165.0,230.867805,-674.0501,20,0.875,7
48231.0,2020,Hunt,Caddo Mills,0.0,165.01342,-481.16681,16,0.0,5
48231.0,2020,Hunt,Greenville,603.0,165.62324700000002,-480.46619100000004,15,3.02999997139,5
48231.0,2020,Hunt,Royse City,442.0,164.90596699999998,-481.4805580000001,14,4.59699997139,5
48233.0,2018,Hutchinson,Borger,0.0,142.63657200000003,-405.636819,8,0.049,4
48233.0,2018,Hutchinson,Stinnett,0.0,35.81662,-101.44287,2,0.0,1
48237.0,2019,Jack,Jermyn,241.0,33.264221,-98.38497199999999,2,0.0,1
48239.0,2018,Jackson,Edna,0.0,28.985,-96.65459,4,5.641,1
48239.0,2018,Jackson,Ganado,201.0,29.049560999999997,-96.51553299999999,2,0.0,1
48239.0,2019,Jackson,Edna,201.0,28.93318,-96.736412,2,6.3800001144400005,1
48239.0,2020,Jackson,Edna,0.0,28.972853000000004,-96.640117,2,0.07400000000000001,1
48239.0,2020,Jackson,Ganado,402.0,58.078674,-193.05986,6,1.0299999713899999,2
48241.0,2017,Jasper,Buna,0.0,30.356369,-94.080209,3,0.78,1
48241.0,2018,Jasper,Jasper,201.0,30.936407,-93.99704,2,0.0,1
48241.0,2019,Jasper,Brookeland,201.0,31.063021000000003,-94.045509,2,0.0,1
48241.0,2019,Jasper,Buna,0.0,60.542299,-187.808694,8,1.0,2
48243.0,2017,Jeff Davis,Fort Davis,0.0,31.062820000000002,-104.18008,4,2.6060000000000003,1
48243.0,2018,Jeff Davis,Fort Davis,201.0,31.083677,-104.102859,3,4.92999982834,1
48245.0,2016,Jefferson,Beaumont,0.0,90.16721,-282.41183,11,3.8209999999999997,3
48245.0,2017,Jefferson,Beaumont,2814.0,631.3074399999999,-1977.165158,58,4.648000038149999,21
48245.0,2017,Jefferson,Groves,201.0,29.938435,-93.926407,2,0.0,1
48245.0,2017,Jefferson,Hamshire,402.0,59.744467,-188.629837,5,0.0,2
48245.0,2017,Jefferson,Nederland,201.0,29.955378000000003,-94.007347,2,0.0,1
48245.0,2017,Jefferson,Port Arthur,603.0,89.815719,-281.674705,7,24.479999542199998,3
48245.0,2018,Jefferson,Beaumont,5869.0,1082.2600100000002,-3389.4847860000004,89,14.14500003815,36
48245.0,2018,Jefferson,Port Arthur,201.0,29.895994,-93.928497,2,0.0,1
48245.0,2019,Jefferson,Beaumont,2054.0,390.44794500000006,-1223.764634,40,13.813999809259998,13
48245.0,2019,Jefferson,Hamshire,201.0,29.880951,-94.33099399999999,3,8.510000228880001,1
48245.0,2019,Jefferson,Port Arthur,201.0,29.886869,-94.016602,2,0.0,1
48245.0,2019,Jefferson,Winnie,402.0,59.694084000000004,-188.699981,5,0.0,2
48245.0,2020,Jefferson,Beaumont,4144.0,661.526361,-2071.5150860000003,62,12.700000314719999,22
48245.0,2020,Jefferson,Port Arthur,0.0,29.842540000000003,-94.1608,4,1.585,1
48247.0,2020,Jim Hogg,Hebbronville,201.0,27.298309000000003,-98.663071,3,0.0,1
48249.0,2018,Jim Wells,Alice,603.0,138.91981,-490.38989100000003,14,1.189,5
48249.0,2018,Jim Wells,Orange Grove,201.0,27.932093,-98.090439,2,0.0,1
48249.0,2019,Jim Wells,Alice,402.0,55.509692,-196.162826,4,0.0,2
48249.0,2020,Jim Wells,Orange Grove,241.0,27.990909999999996,-98.093498,3,9.85999965668,1
48251.0,2016,Johnson,Alvarado,2411.0,648.9207880000001,-1945.06006,52,5.211,20
48251.0,2016,Johnson,Burleson,878.0,292.760287,-875.769917,20,2.543,9
48251.0,2016,Johnson,Cleburne,201.0,32.341042,-97.407066,2,0.01,1
48251.0,2016,Johnson,Grandview,442.0,96.92349100000001,-291.545072,9,0.261,3
48251.0,2016,Johnson,Mansfield,229.0,32.539227000000004,-97.104935,2,0.0,1
48251.0,2016,Johnson,Rio Vista,201.0,32.235640999999994,-97.374725,2,0.0,1
48251.0,2016,Johnson,Venus,201.0,32.44442,-97.08985899999999,2,0.0,1
48251.0,2017,Johnson,Alvarado,1045.0,194.397744,-583.2637359999999,16,0.723,6
48251.0,2017,Johnson,Burleson,3823.0,877.789906,-2627.0762859999995,69,9.88499999977648,27
48251.0,2017,Johnson,Cleburne,631.0,97.05110099999999,-292.262321,6,4.43000007629,3
48251.0,2017,Johnson,Grandview,446.0,96.82872599999999,-291.513671,8,0.0,3
48251.0,2017,Johnson,Keene,201.0,32.378056,-97.32943,2,0.0,1
48251.0,2017,Johnson,Mansfield,0.0,32.536486,-97.10328100000001,4,1.148,1
48251.0,2018,Johnson,Alvarado,3180.0,551.269173,-1653.0511829999998,46,0.753,17
48251.0,2018,Johnson,Burleson,2883.0,585.219876,-1751.543117,46,4.323000026226,18
48251.0,2018,Johnson,Crowley,244.0,32.515892,-97.428558,2,0.0,1
48251.0,2018,Johnson,Grandview,603.0,96.92805100000001,-291.551071,9,0.0,3
48251.0,2018,Johnson,Joshua,201.0,32.481196999999995,-97.379028,2,0.0,1
48251.0,2018,Johnson,Keene,201.0,32.378056,-97.32943,2,0.0,1
48251.0,2019,Johnson,Alvarado,1647.0,259.651604,-777.9671020000001,23,0.633,8
48251.0,2019,Johnson,Burleson,3338.0,617.9657470000001,-1848.9543609999998,54,4.7170000000000005,19
48251.0,2019,Johnson,Crowley,201.0,32.516739,-97.428848,2,0.0,1
48251.0,2019,Johnson,Godley,442.0,64.92525900000001,-195.09837299999998,4,0.949999988079,2
48251.0,2019,Johnson,Grandview,844.0,161.49161,-485.89681,14,7.11100013351,5
48251.0,2019,Johnson,Joshua,604.0,97.37739199999999,-292.26075,6,0.0,3
48251.0,2019,Johnson,Venus,490.0,64.85788000000001,-194.201188,4,0.0,2
48251.0,2020,Johnson,Alvarado,1570.0,356.518985,-1069.5200109999998,31,11.249999752049998,11
48251.0,2020,Johnson,Burleson,2463.0,747.9458440000001,-2238.253053,65,4.123,23
48251.0,2020,Johnson,Cleburne,402.0,97.070434,-292.080786,6,0.052000000000000005,3
48251.0,2020,Johnson,Crowley,402.0,65.031857,-194.85761300000001,4,0.0,2
48251.0,2020,Johnson,Grandview,241.0,64.592878,-194.355904,6,0.0,2
48251.0,2020,Johnson,Joshua,445.0,97.321853,-292.253148,7,0.0,3
48251.0,2020,Johnson,Keene,402.0,64.756118,-194.65886,4,0.0,2
48253.0,2018,Jones,Stamford,201.0,32.923386,-99.953934,2,29.0499992371,1
48257.0,2016,Kaufman,Crandall,402.0,65.287304,-192.885132,4,0.01,2
48257.0,2016,Kaufman,Forney,2222.0,556.904085,-1640.4557260000001,37,8.607999999999999,17
48257.0,2016,Kaufman,Kaufman,201.0,32.576412,-96.314301,2,0.01,1
48257.0,2016,Kaufman,Sunnyvale,1577.0,229.432273,-675.5804789999999,14,0.02,7
48257.0,2016,Kaufman,Terrell,2077.0,326.833257,-962.1045609999999,25,0.03,10
48257.0,2016,Kaufman,Wills Point,402.0,65.312671,-192.19449600000002,4,0.01,2
